Date,Price,Open,High,Low,Vol.,Change %
06/27/2021,1.905,1.94,1.954,1.85,3.04M,-0.83%
06/24/2021,1.921,1.93,1.96,1.902,1.65M,-0.88%
06/23/2021,1.938,1.949,1.99,1.899,3.53M,0.78%
06/22/2021,1.923,1.945,1.945,1.861,5.02M,3.78%
06/21/2021,1.853,1.907,1.93,1.811,4.54M,-1.07%
06/20/2021,1.873,1.792,1.963,1.777,8.20M,0.16%
06/17/2021,1.87,1.86,1.95,1.86,9.96M,-4.10%
06/16/2021,1.95,1.95,1.95,1.95,822.75K,-4.88%
06/15/2021,2.05,2.05,2.05,2.05,121.48K,-4.65%
06/14/2021,2.15,2.15,2.15,2.15,128.07K,-4.87%
06/13/2021,2.26,2.26,2.26,2.26,267.46K,-4.64%
06/10/2021,2.37,2.37,2.37,2.37,146.38K,-4.82%
06/09/2021,2.49,2.49,2.49,2.49,132.03K,-4.96%
06/08/2021,2.62,2.62,2.62,2.62,39.20K,-4.73%
06/07/2021,2.75,2.75,2.75,2.75,67.94K,-4.84%
06/06/2021,2.89,2.89,2.89,2.89,41.35K,-4.93%
06/03/2021,3.04,2.89,2.89,2.89,28.35K,0.00%
06/02/2021,3.04,2.89,2.89,2.89,20.16K,0.00%
06/01/2021,3.04,2.89,2.89,2.89,6.44K,0.00%
05/31/2021,3.04,2.89,2.89,2.89,8.42K,0.00%
05/30/2021,3.04,3.04,3.04,3.04,64.64K,47.57%
05/24/2021,2.06,2.159,2.159,1.915,6.97M,4.73%
05/23/2021,1.967,1.967,1.967,1.967,298.17K,9.70%
05/20/2021,1.793,1.683,1.857,1.625,1.41M,6.16%
05/19/2021,1.689,1.689,1.723,1.665,1.17M,1.75%
05/18/2021,1.66,1.648,1.683,1.625,1.21M,2.15%
05/17/2021,1.625,1.625,1.654,1.596,617.14K,-0.37%
05/11/2021,1.631,1.625,1.66,1.596,825.75K,2.19%
05/10/2021,1.596,1.584,1.625,1.573,467.24K,-1.42%
05/09/2021,1.619,1.677,1.677,1.596,777.04K,-3.80%
05/06/2021,1.683,1.677,1.729,1.66,1.30M,3.95%
05/05/2021,1.619,1.567,1.683,1.561,1.93M,5.68%
05/04/2021,1.532,1.555,1.573,1.515,614.74K,-1.10%
04/28/2021,1.549,1.544,1.578,1.52,974.62K,0.72%
04/27/2021,1.538,1.509,1.573,1.509,1.78M,3.92%
04/26/2021,1.48,1.509,1.526,1.439,1.16M,-1.14%
04/25/2021,1.497,1.509,1.526,1.451,468.81K,-0.40%
04/22/2021,1.503,1.526,1.526,1.486,562.88K,-1.89%
04/21/2021,1.532,1.52,1.567,1.503,899.67K,2.75%
04/20/2021,1.491,1.509,1.52,1.451,636.18K,1.98%
04/19/2021,1.462,1.445,1.509,1.41,630.25K,1.18%
04/18/2021,1.445,1.468,1.468,1.422,221.11K,0.42%
04/15/2021,1.439,1.445,1.474,1.398,351.22K,1.20%
04/14/2021,1.422,1.48,1.52,1.364,569.09K,-3.92%
04/13/2021,1.48,1.532,1.561,1.445,497.75K,-4.82%
04/12/2021,1.555,1.59,1.613,1.526,1.12M,-1.14%
04/11/2021,1.573,1.538,1.607,1.538,817.37K,3.83%
04/08/2021,1.515,1.509,1.549,1.486,680.18K,1.61%
04/07/2021,1.491,1.497,1.532,1.439,645.19K,1.57%
