Date,Price,Open,High,Low,Vol.,Change %
01/12/2023,5.76,5.73,5.93,5.57,23.99M,2.13%
01/11/2023,5.64,5.68,6.09,5.64,41.11M,-0.53%
01/10/2023,5.67,5.92,5.97,5.67,35.14M,-3.90%
01/09/2023,5.9,6.04,6.14,5.88,38.02M,-0.17%
01/05/2023,5.91,5.56,5.96,5.56,65.97M,8.04%
01/04/2023,5.47,5.48,5.59,5.16,34.38M,0.55%
01/03/2023,5.44,5.42,5.55,5.42,31.36M,1.49%
01/02/2023,5.36,5.26,5.36,5.22,13.09M,2.29%
12/29/2022,5.24,5.25,5.33,5.23,16.05M,0.38%
12/28/2022,5.22,5.15,5.25,5.12,15.41M,1.56%
12/27/2022,5.14,5.17,5.24,5.11,17.15M,-0.39%
12/26/2022,5.16,5.0,5.16,4.97,11.95M,4.24%
12/25/2022,4.95,5.06,5.13,4.91,11.68M,-2.56%
12/22/2022,5.08,5.19,5.26,5.05,13.29M,-1.17%
12/21/2022,5.14,5.2,5.23,5.09,14.89M,-0.77%
12/20/2022,5.18,5.35,5.42,5.18,15.78M,-1.33%
12/19/2022,5.25,5.2,5.28,5.1,21.00M,1.35%
12/18/2022,5.18,5.41,5.42,5.18,19.35M,-3.72%
12/15/2022,5.38,5.52,5.65,5.36,27.35M,-1.65%
12/14/2022,5.47,5.55,5.68,5.35,42.51M,0.18%
12/13/2022,5.46,5.25,5.57,5.25,53.61M,6.23%
12/12/2022,5.14,5.09,5.14,4.83,30.12M,0.78%
12/11/2022,5.1,5.14,5.3,5.07,18.36M,-0.20%
12/08/2022,5.11,5.3,5.3,5.1,29.74M,-2.29%
12/07/2022,5.23,5.32,5.48,5.22,29.94M,-1.69%
12/06/2022,5.32,5.18,5.44,5.05,30.31M,2.31%
12/05/2022,5.2,5.3,5.4,5.14,22.12M,-1.52%
12/04/2022,5.28,4.92,5.28,4.89,25.97M,8.64%
12/01/2022,4.86,4.83,4.98,4.79,14.16M,0.21%
11/30/2022,4.85,4.84,4.86,4.68,7.14M,1.04%
11/29/2022,4.8,4.72,4.89,4.72,7.58M,1.27%
11/28/2022,4.74,4.85,4.9,4.7,5.19M,-1.66%
11/27/2022,4.82,4.89,4.96,4.82,7.69M,-0.82%
11/24/2022,4.86,4.78,4.86,4.72,11.63M,2.53%
11/23/2022,4.74,4.48,4.86,4.46,25.51M,6.52%
11/22/2022,4.45,4.29,4.47,4.24,8.58M,4.46%
11/21/2022,4.26,4.4,4.44,4.24,11.94M,-2.74%
11/20/2022,4.38,4.38,4.49,4.34,7.72M,0.23%
11/17/2022,4.37,4.43,4.52,4.37,9.70M,-1.35%
11/16/2022,4.43,4.12,4.47,4.11,27.28M,7.79%
11/15/2022,4.11,4.25,4.26,4.07,18.19M,-2.61%
11/14/2022,4.22,3.99,4.25,3.97,38.62M,6.57%
11/13/2022,3.96,3.83,4.03,3.83,26.57M,5.04%
11/10/2022,3.77,3.66,3.83,3.65,11.74M,4.43%
11/09/2022,3.61,3.65,3.68,3.58,5.27M,-0.55%
11/08/2022,3.63,3.74,3.79,3.62,5.42M,-2.16%
11/07/2022,3.71,3.71,3.76,3.69,4.10M,0.54%
11/06/2022,3.69,3.79,3.8,3.66,3.37M,-1.60%
11/03/2022,3.75,3.82,3.84,3.74,4.95M,-1.32%
11/02/2022,3.8,4.0,4.01,3.8,9.48M,-4.52%
11/01/2022,3.98,3.96,4.07,3.95,12.69M,1.27%
10/31/2022,3.93,3.87,3.99,3.79,9.55M,2.08%
10/30/2022,3.85,3.85,4.0,3.82,13.77M,1.05%
10/27/2022,3.81,3.73,3.93,3.72,28.37M,3.81%
10/26/2022,3.67,3.6,3.7,3.6,7.54M,1.94%
10/25/2022,3.6,3.65,3.65,3.54,3.90M,-0.55%
